path,filename,label,label_id,source_dataset,show,episode,clip_id,speaker_group,split
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_17.wav,StutterTalk_6_17.wav,fluent,0,SEP-28k,StutterTalk,6,17,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_18.wav,StutterTalk_6_18.wav,fluent,0,SEP-28k,StutterTalk,6,18,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_19.wav,StutterTalk_6_19.wav,stutter,1,SEP-28k,StutterTalk,6,19,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_20.wav,StutterTalk_6_20.wav,fluent,0,SEP-28k,StutterTalk,6,20,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_21.wav,StutterTalk_6_21.wav,stutter,1,SEP-28k,StutterTalk,6,21,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_22.wav,StutterTalk_6_22.wav,stutter,1,SEP-28k,StutterTalk,6,22,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_23.wav,StutterTalk_6_23.wav,stutter,1,SEP-28k,StutterTalk,6,23,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_24.wav,StutterTalk_6_24.wav,stutter,1,SEP-28k,StutterTalk,6,24,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_25.wav,StutterTalk_6_25.wav,fluent,0,SEP-28k,StutterTalk,6,25,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_26.wav,StutterTalk_6_26.wav,stutter,1,SEP-28k,StutterTalk,6,26,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_27.wav,StutterTalk_6_27.wav,stutter,1,SEP-28k,StutterTalk,6,27,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_28.wav,StutterTalk_6_28.wav,stutter,1,SEP-28k,StutterTalk,6,28,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_29.wav,StutterTalk_6_29.wav,stutter,1,SEP-28k,StutterTalk,6,29,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_30.wav,StutterTalk_6_30.wav,stutter,1,SEP-28k,StutterTalk,6,30,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_31.wav,StutterTalk_6_31.wav,stutter,1,SEP-28k,StutterTalk,6,31,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_32.wav,StutterTalk_6_32.wav,fluent,0,SEP-28k,StutterTalk,6,32,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_33.wav,StutterTalk_6_33.wav,stutter,1,SEP-28k,StutterTalk,6,33,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_34.wav,StutterTalk_6_34.wav,fluent,0,SEP-28k,StutterTalk,6,34,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_35.wav,StutterTalk_6_35.wav,stutter,1,SEP-28k,StutterTalk,6,35,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_36.wav,StutterTalk_6_36.wav,fluent,0,SEP-28k,StutterTalk,6,36,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_37.wav,StutterTalk_6_37.wav,stutter,1,SEP-28k,StutterTalk,6,37,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_38.wav,StutterTalk_6_38.wav,stutter,1,SEP-28k,StutterTalk,6,38,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_40.wav,StutterTalk_6_40.wav,stutter,1,SEP-28k,StutterTalk,6,40,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_41.wav,StutterTalk_6_41.wav,stutter,1,SEP-28k,StutterTalk,6,41,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_43.wav,StutterTalk_6_43.wav,stutter,1,SEP-28k,StutterTalk,6,43,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_44.wav,StutterTalk_6_44.wav,stutter,1,SEP-28k,StutterTalk,6,44,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_45.wav,StutterTalk_6_45.wav,stutter,1,SEP-28k,StutterTalk,6,45,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_46.wav,StutterTalk_6_46.wav,stutter,1,SEP-28k,StutterTalk,6,46,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_47.wav,StutterTalk_6_47.wav,stutter,1,SEP-28k,StutterTalk,6,47,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_48.wav,StutterTalk_6_48.wav,stutter,1,SEP-28k,StutterTalk,6,48,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_50.wav,StutterTalk_6_50.wav,stutter,1,SEP-28k,StutterTalk,6,50,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_51.wav,StutterTalk_6_51.wav,stutter,1,SEP-28k,StutterTalk,6,51,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_52.wav,StutterTalk_6_52.wav,stutter,1,SEP-28k,StutterTalk,6,52,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_53.wav,StutterTalk_6_53.wav,stutter,1,SEP-28k,StutterTalk,6,53,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_54.wav,StutterTalk_6_54.wav,stutter,1,SEP-28k,StutterTalk,6,54,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_55.wav,StutterTalk_6_55.wav,stutter,1,SEP-28k,StutterTalk,6,55,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_57.wav,StutterTalk_6_57.wav,stutter,1,SEP-28k,StutterTalk,6,57,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_58.wav,StutterTalk_6_58.wav,stutter,1,SEP-28k,StutterTalk,6,58,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_59.wav,StutterTalk_6_59.wav,stutter,1,SEP-28k,StutterTalk,6,59,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_60.wav,StutterTalk_6_60.wav,stutter,1,SEP-28k,StutterTalk,6,60,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_61.wav,StutterTalk_6_61.wav,stutter,1,SEP-28k,StutterTalk,6,61,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_62.wav,StutterTalk_6_62.wav,fluent,0,SEP-28k,StutterTalk,6,62,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_63.wav,StutterTalk_6_63.wav,stutter,1,SEP-28k,StutterTalk,6,63,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_64.wav,StutterTalk_6_64.wav,fluent,0,SEP-28k,StutterTalk,6,64,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_65.wav,StutterTalk_6_65.wav,fluent,0,SEP-28k,StutterTalk,6,65,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_66.wav,StutterTalk_6_66.wav,stutter,1,SEP-28k,StutterTalk,6,66,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_67.wav,StutterTalk_6_67.wav,stutter,1,SEP-28k,StutterTalk,6,67,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_68.wav,StutterTalk_6_68.wav,stutter,1,SEP-28k,StutterTalk,6,68,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_69.wav,StutterTalk_6_69.wav,stutter,1,SEP-28k,StutterTalk,6,69,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_70.wav,StutterTalk_6_70.wav,fluent,0,SEP-28k,StutterTalk,6,70,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_71.wav,StutterTalk_6_71.wav,fluent,0,SEP-28k,StutterTalk,6,71,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_72.wav,StutterTalk_6_72.wav,stutter,1,SEP-28k,StutterTalk,6,72,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_73.wav,StutterTalk_6_73.wav,stutter,1,SEP-28k,StutterTalk,6,73,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_74.wav,StutterTalk_6_74.wav,stutter,1,SEP-28k,StutterTalk,6,74,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_75.wav,StutterTalk_6_75.wav,stutter,1,SEP-28k,StutterTalk,6,75,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_76.wav,StutterTalk_6_76.wav,stutter,1,SEP-28k,StutterTalk,6,76,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_77.wav,StutterTalk_6_77.wav,stutter,1,SEP-28k,StutterTalk,6,77,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_78.wav,StutterTalk_6_78.wav,stutter,1,SEP-28k,StutterTalk,6,78,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_79.wav,StutterTalk_6_79.wav,fluent,0,SEP-28k,StutterTalk,6,79,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_80.wav,StutterTalk_6_80.wav,stutter,1,SEP-28k,StutterTalk,6,80,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_81.wav,StutterTalk_6_81.wav,stutter,1,SEP-28k,StutterTalk,6,81,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_82.wav,StutterTalk_6_82.wav,stutter,1,SEP-28k,StutterTalk,6,82,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_83.wav,StutterTalk_6_83.wav,stutter,1,SEP-28k,StutterTalk,6,83,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_84.wav,StutterTalk_6_84.wav,stutter,1,SEP-28k,StutterTalk,6,84,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_85.wav,StutterTalk_6_85.wav,stutter,1,SEP-28k,StutterTalk,6,85,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_86.wav,StutterTalk_6_86.wav,stutter,1,SEP-28k,StutterTalk,6,86,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_87.wav,StutterTalk_6_87.wav,stutter,1,SEP-28k,StutterTalk,6,87,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_88.wav,StutterTalk_6_88.wav,fluent,0,SEP-28k,StutterTalk,6,88,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_89.wav,StutterTalk_6_89.wav,stutter,1,SEP-28k,StutterTalk,6,89,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_90.wav,StutterTalk_6_90.wav,fluent,0,SEP-28k,StutterTalk,6,90,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_91.wav,StutterTalk_6_91.wav,stutter,1,SEP-28k,StutterTalk,6,91,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_92.wav,StutterTalk_6_92.wav,fluent,0,SEP-28k,StutterTalk,6,92,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_93.wav,StutterTalk_6_93.wav,stutter,1,SEP-28k,StutterTalk,6,93,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_94.wav,StutterTalk_6_94.wav,stutter,1,SEP-28k,StutterTalk,6,94,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_95.wav,StutterTalk_6_95.wav,stutter,1,SEP-28k,StutterTalk,6,95,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_96.wav,StutterTalk_6_96.wav,stutter,1,SEP-28k,StutterTalk,6,96,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_97.wav,StutterTalk_6_97.wav,stutter,1,SEP-28k,StutterTalk,6,97,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_98.wav,StutterTalk_6_98.wav,fluent,0,SEP-28k,StutterTalk,6,98,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_99.wav,StutterTalk_6_99.wav,fluent,0,SEP-28k,StutterTalk,6,99,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_100.wav,StutterTalk_6_100.wav,stutter,1,SEP-28k,StutterTalk,6,100,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_101.wav,StutterTalk_6_101.wav,stutter,1,SEP-28k,StutterTalk,6,101,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_102.wav,StutterTalk_6_102.wav,stutter,1,SEP-28k,StutterTalk,6,102,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_103.wav,StutterTalk_6_103.wav,stutter,1,SEP-28k,StutterTalk,6,103,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_104.wav,StutterTalk_6_104.wav,stutter,1,SEP-28k,StutterTalk,6,104,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_105.wav,StutterTalk_6_105.wav,fluent,0,SEP-28k,StutterTalk,6,105,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_106.wav,StutterTalk_6_106.wav,stutter,1,SEP-28k,StutterTalk,6,106,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_107.wav,StutterTalk_6_107.wav,stutter,1,SEP-28k,StutterTalk,6,107,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_108.wav,StutterTalk_6_108.wav,fluent,0,SEP-28k,StutterTalk,6,108,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_109.wav,StutterTalk_6_109.wav,stutter,1,SEP-28k,StutterTalk,6,109,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_110.wav,StutterTalk_6_110.wav,stutter,1,SEP-28k,StutterTalk,6,110,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_111.wav,StutterTalk_6_111.wav,stutter,1,SEP-28k,StutterTalk,6,111,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_112.wav,StutterTalk_6_112.wav,fluent,0,SEP-28k,StutterTalk,6,112,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_113.wav,StutterTalk_6_113.wav,stutter,1,SEP-28k,StutterTalk,6,113,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_114.wav,StutterTalk_6_114.wav,stutter,1,SEP-28k,StutterTalk,6,114,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_115.wav,StutterTalk_6_115.wav,stutter,1,SEP-28k,StutterTalk,6,115,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_116.wav,StutterTalk_6_116.wav,stutter,1,SEP-28k,StutterTalk,6,116,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_117.wav,StutterTalk_6_117.wav,stutter,1,SEP-28k,StutterTalk,6,117,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_118.wav,StutterTalk_6_118.wav,stutter,1,SEP-28k,StutterTalk,6,118,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_119.wav,StutterTalk_6_119.wav,stutter,1,SEP-28k,StutterTalk,6,119,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_120.wav,StutterTalk_6_120.wav,stutter,1,SEP-28k,StutterTalk,6,120,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_121.wav,StutterTalk_6_121.wav,stutter,1,SEP-28k,StutterTalk,6,121,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_122.wav,StutterTalk_6_122.wav,stutter,1,SEP-28k,StutterTalk,6,122,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_124.wav,StutterTalk_6_124.wav,stutter,1,SEP-28k,StutterTalk,6,124,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_125.wav,StutterTalk_6_125.wav,fluent,0,SEP-28k,StutterTalk,6,125,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_126.wav,StutterTalk_6_126.wav,stutter,1,SEP-28k,StutterTalk,6,126,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_127.wav,StutterTalk_6_127.wav,stutter,1,SEP-28k,StutterTalk,6,127,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_128.wav,StutterTalk_6_128.wav,stutter,1,SEP-28k,StutterTalk,6,128,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_129.wav,StutterTalk_6_129.wav,stutter,1,SEP-28k,StutterTalk,6,129,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_130.wav,StutterTalk_6_130.wav,stutter,1,SEP-28k,StutterTalk,6,130,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_131.wav,StutterTalk_6_131.wav,stutter,1,SEP-28k,StutterTalk,6,131,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_132.wav,StutterTalk_6_132.wav,stutter,1,SEP-28k,StutterTalk,6,132,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_134.wav,StutterTalk_6_134.wav,stutter,1,SEP-28k,StutterTalk,6,134,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_135.wav,StutterTalk_6_135.wav,stutter,1,SEP-28k,StutterTalk,6,135,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_137.wav,StutterTalk_6_137.wav,fluent,0,SEP-28k,StutterTalk,6,137,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_138.wav,StutterTalk_6_138.wav,fluent,0,SEP-28k,StutterTalk,6,138,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_139.wav,StutterTalk_6_139.wav,stutter,1,SEP-28k,StutterTalk,6,139,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_140.wav,StutterTalk_6_140.wav,stutter,1,SEP-28k,StutterTalk,6,140,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_141.wav,StutterTalk_6_141.wav,fluent,0,SEP-28k,StutterTalk,6,141,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_142.wav,StutterTalk_6_142.wav,stutter,1,SEP-28k,StutterTalk,6,142,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_143.wav,StutterTalk_6_143.wav,stutter,1,SEP-28k,StutterTalk,6,143,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_144.wav,StutterTalk_6_144.wav,stutter,1,SEP-28k,StutterTalk,6,144,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_145.wav,StutterTalk_6_145.wav,stutter,1,SEP-28k,StutterTalk,6,145,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_146.wav,StutterTalk_6_146.wav,stutter,1,SEP-28k,StutterTalk,6,146,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_147.wav,StutterTalk_6_147.wav,stutter,1,SEP-28k,StutterTalk,6,147,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_148.wav,StutterTalk_6_148.wav,stutter,1,SEP-28k,StutterTalk,6,148,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_149.wav,StutterTalk_6_149.wav,stutter,1,SEP-28k,StutterTalk,6,149,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_150.wav,StutterTalk_6_150.wav,stutter,1,SEP-28k,StutterTalk,6,150,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_151.wav,StutterTalk_6_151.wav,stutter,1,SEP-28k,StutterTalk,6,151,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_152.wav,StutterTalk_6_152.wav,fluent,0,SEP-28k,StutterTalk,6,152,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_153.wav,StutterTalk_6_153.wav,stutter,1,SEP-28k,StutterTalk,6,153,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_154.wav,StutterTalk_6_154.wav,stutter,1,SEP-28k,StutterTalk,6,154,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_155.wav,StutterTalk_6_155.wav,fluent,0,SEP-28k,StutterTalk,6,155,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_156.wav,StutterTalk_6_156.wav,fluent,0,SEP-28k,StutterTalk,6,156,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_157.wav,StutterTalk_6_157.wav,stutter,1,SEP-28k,StutterTalk,6,157,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_158.wav,StutterTalk_6_158.wav,stutter,1,SEP-28k,StutterTalk,6,158,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_159.wav,StutterTalk_6_159.wav,stutter,1,SEP-28k,StutterTalk,6,159,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_160.wav,StutterTalk_6_160.wav,stutter,1,SEP-28k,StutterTalk,6,160,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_161.wav,StutterTalk_6_161.wav,stutter,1,SEP-28k,StutterTalk,6,161,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_162.wav,StutterTalk_6_162.wav,stutter,1,SEP-28k,StutterTalk,6,162,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_163.wav,StutterTalk_6_163.wav,stutter,1,SEP-28k,StutterTalk,6,163,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_164.wav,StutterTalk_6_164.wav,stutter,1,SEP-28k,StutterTalk,6,164,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_165.wav,StutterTalk_6_165.wav,stutter,1,SEP-28k,StutterTalk,6,165,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_166.wav,StutterTalk_6_166.wav,fluent,0,SEP-28k,StutterTalk,6,166,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_167.wav,StutterTalk_6_167.wav,fluent,0,SEP-28k,StutterTalk,6,167,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_168.wav,StutterTalk_6_168.wav,stutter,1,SEP-28k,StutterTalk,6,168,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_169.wav,StutterTalk_6_169.wav,stutter,1,SEP-28k,StutterTalk,6,169,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_172.wav,StutterTalk_6_172.wav,stutter,1,SEP-28k,StutterTalk,6,172,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_173.wav,StutterTalk_6_173.wav,stutter,1,SEP-28k,StutterTalk,6,173,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_174.wav,StutterTalk_6_174.wav,stutter,1,SEP-28k,StutterTalk,6,174,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_175.wav,StutterTalk_6_175.wav,stutter,1,SEP-28k,StutterTalk,6,175,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_176.wav,StutterTalk_6_176.wav,stutter,1,SEP-28k,StutterTalk,6,176,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_177.wav,StutterTalk_6_177.wav,stutter,1,SEP-28k,StutterTalk,6,177,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_178.wav,StutterTalk_6_178.wav,stutter,1,SEP-28k,StutterTalk,6,178,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_179.wav,StutterTalk_6_179.wav,stutter,1,SEP-28k,StutterTalk,6,179,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_180.wav,StutterTalk_6_180.wav,stutter,1,SEP-28k,StutterTalk,6,180,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_182.wav,StutterTalk_6_182.wav,fluent,0,SEP-28k,StutterTalk,6,182,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_183.wav,StutterTalk_6_183.wav,stutter,1,SEP-28k,StutterTalk,6,183,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_184.wav,StutterTalk_6_184.wav,stutter,1,SEP-28k,StutterTalk,6,184,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_185.wav,StutterTalk_6_185.wav,stutter,1,SEP-28k,StutterTalk,6,185,StutterTalk_6,train
data/raw/sep28k/clips/stuttering-clips/clips/StutterTalk_6_186.wav,StutterTalk_6_186.wav,stutter,1,SEP-28k,StutterTalk,6,186,StutterTalk_6,train
